Date,log_returns
9/17/13,-0.007621936
9/16/13,0.007464163
9/13/13,0.007043668
9/12/13,-0.013019429
9/11/13,0.001412105
9/10/13,0.004563656
9/9/13,0.009906956
9/6/13,-0.000716557
9/5/13,-0.00159056
9/4/13,0.012313204
9/3/13,0.028644514
8/30/13,-0.025340558
8/29/13,-0.000161461
8/28/13,-0.001048574
8/27/13,-0.009228497
8/26/13,-0.01443324
8/23/13,0.017793821
8/22/13,0.015426515
8/21/13,-0.031328893
8/20/13,-0.011217124
8/19/13,-0.005290257
8/16/13,0.01115767
8/15/13,-0.014179164
8/14/13,-0.007168435
8/13/13,0.014544508
8/12/13,0.005861965
8/9/13,-0.00359937
8/8/13,0.003677777
8/7/13,-0.016637242
8/6/13,0.001466009
8/5/13,-0.036541414
8/2/13,0.062114633
8/1/13,0.034983788
7/31/13,-0.005644369
7/30/13,0.019272512
7/29/13,-0.034652466
7/26/13,-0.024283093
7/25/13,-0.006875486
7/24/13,-0.008142444
7/23/13,-0.006313109
7/22/13,-0.000460354
7/19/13,-0.0033696
7/18/13,-0.00030571
7/17/13,0.014860655
7/16/13,-0.005646853
7/15/13,-0.000385632
7/12/13,0.003089114
7/11/13,0.019683492
7/10/13,0.004506471
7/9/13,0.010354493
7/8/13,-0.002957951
7/5/13,0.006005062
7/3/13,0.00040159
7/2/13,0.011717812
7/1/13,0.019370213
6/28/13,-0.0089109
6/27/13,0.030694654
6/26/13,0.006543444
6/25/13,0.006500767
6/24/13,-0.025585977
6/21/13,0.021048112
6/20/13,-0.031284094
6/19/13,-0.012424581
6/18/13,0.0157419
6/17/13,0.025236872
6/14/13,-0.032850331
6/13/13,0.018051532
6/12/13,-0.006609528
6/11/13,-0.010204627
6/10/13,0.034342857
6/7/13,0.022286445
6/6/13,-0.003400919
6/5/13,-0.029084527
6/4/13,0.017486717
6/3/13,-0.01146491
5/31/13,-0.024453939
5/30/13,0.007415765
5/29/13,-0.029744726
5/28/13,0.021748024
5/24/13,-0.033691387
5/23/13,-0.025189387
5/22/13,-0.014598838
5/21/13,0.008282797
5/20/13,0.01039189
5/17/13,0.017430302
5/16/13,-0.011759193
5/15/13,0.019541966
5/14/13,-0.0054623
5/13/13,0.028850914
5/10/13,0.02623156
5/9/13,-0.013118234
5/8/13,0.030708962
5/7/13,0.009086671
5/6/13,0.000956739
5/3/13,0.004710004
5/2/13,0.005786917
5/1/13,-0.02243379
4/30/13,-0.002061485
4/29/13,0.00913719
4/26/13,-0.003112513
4/25/13,0.01873443
4/24/13,0.006618742
4/23/13,0.006306358
4/22/13,-0.000267264
4/19/13,0.015349693
4/18/13,-0.009990641
4/17/13,-0.007583549
4/16/13,0.012701477
4/15/13,-0.017931718
4/12/13,-0.001590256
4/11/13,0.040535136
4/10/13,0.011650636
4/9/13,-0.011006928
4/8/13,0.020538792
4/5/13,0.008202592
4/4/13,0.046010732
4/3/13,0.009261631
4/2/13,-0.012626345
4/1/13,-0.013931335
3/28/13,-0.004471661
3/27/13,-0.004837939
3/26/13,0.002803153
3/25/13,-0.006560564
3/22/13,0.004433305
3/21/13,-0.007218163
3/20/13,0.010895321
3/19/13,0.002718175
3/18/13,-0.010251511
3/15/13,0.003759574
3/14/13,0.005714617
3/13/13,0.001847213
3/12/13,-0.013819983
3/11/13,0.004810477
3/8/13,0.004155599
3/7/13,-0.01145836
3/6/13,0.011071054
3/5/13,0.008360124
3/4/13,-0.00243748
3/1/13,0.000876847
2/28/13,0.009695948
2/27/13,-0.008330503
2/26/13,0.030119188
2/25/13,-0.028947284
2/22/13,0.012190458
2/21/13,-0.014630317
2/20/13,0.000682551
2/19/13,-0.000780041
2/15/13,-0.000389797
